age_inscription,note_admission,note_qualification_precedente,unites_validees_s1,moyenne_s1,unites_validees_s2,moyenne_s2,taux_chomage,taux_inflation,pib,sexe,boursier,frais_a_jour,debiteur,deplace,international,decrochage
19,127.5,135.0,6,13.741666666666667,7,14.9125,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,OUI,NON,0
33,140.0,140.0,6,15.333333333333334,5,15.8,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
45,130.0,130.0,5,11.0,5,13.8,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
20,133.3,135.0,6,12.0,6,12.857142857142858,11.1,0.6,2.02,FEMME,OUI,OUI,NON,NON,NON,0
28,97.0,140.0,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
19,112.0,120.0,7,11.571428571428571,7,11.571428571428571,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
18,123.6,140.0,6,12.857142857142858,3,12.666666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
38,130.5,133.1,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,1
19,133.3,135.0,5,13.0,5,13.2,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
21,132.1,123.0,5,11.0,5,12.0,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
21,100.0,133.1,3,12.0,1,15.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,1
22,140.4,154.0,5,12.6,6,13.0,10.8,1.4,1.74,FEMME,OUI,OUI,NON,NON,NON,0
18,141.7,148.0,5,13.4,6,13.166666666666666,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,NON,NON,0
18,119.7,133.0,6,11.333333333333334,6,11.571428571428571,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
25,122.5,126.0,4,13.5,4,14.25,9.4,-0.8,-3.12,FEMME,NON,NON,NON,OUI,NON,1
24,140.0,133.1,3,11.75,3,10.333333333333334,16.2,0.3,-0.92,FEMME,NON,NON,OUI,NON,NON,1
19,119.4,125.0,6,12.471428571428572,7,11.4625,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
24,155.0,145.0,11,12.909090909090908,9,13.555555555555555,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
20,119.1,118.0,5,11.6,5,13.6,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
25,122.7,120.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,NON,NON,NON,1
20,117.9,127.0,9,12.9,10,12.363636363636363,8.9,1.4,3.51,FEMME,OUI,OUI,NON,NON,NON,0
23,130.0,130.0,8,13.22,8,13.22,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
19,120.0,129.0,7,13.151428571428571,7,13.151428571428571,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
29,130.0,130.0,3,12.75,3,11.333333333333334,13.9,-0.3,0.79,FEMME,NON,NON,OUI,NON,NON,1
21,116.8,121.0,6,11.333333333333334,4,12.25,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
18,123.4,136.0,6,13.25,5,14.142857142857142,11.1,0.6,2.02,FEMME,OUI,OUI,NON,OUI,NON,0
19,125.4,125.0,5,12.4,5,12.4,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,127.2,131.0,6,15.0,6,12.833333333333334,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,1
19,103.4,122.0,5,14.4,5,13.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,123.2,127.0,1,11.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,124.1,136.0,5,12.4,5,10.8,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
37,99.5,133.1,1,16.0,0,0.0,8.9,1.4,3.51,FEMME,OUI,NON,OUI,OUI,NON,1
29,124.9,127.0,5,13.571428571428571,5,12.333333333333334,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
18,110.8,116.0,6,11.833333333333334,6,12.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,118.9,121.0,5,11.666666666666666,5,12.666666666666666,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
22,118.8,124.0,6,11.833333333333334,2,13.0,16.2,0.3,-0.92,FEMME,NON,NON,OUI,OUI,NON,1
20,137.0,131.0,6,11.166666666666666,5,10.6,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
34,100.0,100.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
30,120.0,130.0,8,11.75,6,12.166666666666666,7.6,2.6,0.32,FEMME,NON,NON,OUI,NON,NON,1
18,122.8,135.0,6,14.0,6,14.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
18,121.6,130.0,6,12.833333333333334,6,12.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
18,149.2,146.0,4,12.25,3,11.666666666666666,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,140.0,146.0,7,14.828571428571427,7,14.828571428571427,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
19,133.4,154.0,5,11.4,5,12.8,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
19,126.2,137.0,6,13.0,6,12.5,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
18,127.8,151.0,7,13.671428571428573,7,13.671428571428573,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,NON,NON,0
21,150.0,150.0,6,12.666666666666666,5,12.8,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
20,113.7,121.0,2,10.0,1,13.0,7.6,2.6,0.32,FEMME,NON,NON,NON,OUI,NON,1
20,117.8,122.0,5,13.5,5,12.333333333333334,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
19,136.7,143.0,7,12.67,8,13.55,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
20,144.7,152.0,6,14.5,6,15.428571428571429,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
18,139.8,145.0,7,13.685714285714283,8,15.3875,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
20,113.7,120.0,5,11.0,3,10.666666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
29,140.0,140.0,7,11.555555555555555,5,13.2,7.6,2.6,0.32,FEMME,NON,NON,OUI,NON,NON,1
18,142.3,143.0,7,13.79714285714286,8,13.775,12.4,0.5,1.79,FEMME,OUI,OUI,NON,NON,NON,0
20,119.6,129.0,7,14.00375,7,13.812857142857142,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
22,123.7,139.0,4,12.0,4,11.4,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,OUI,NON,0
47,143.0,133.1,5,14.166666666666666,6,14.166666666666666,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,OUI,NON,0
31,100.1,127.0,5,14.0,5,13.8,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
21,119.4,126.0,5,13.8,6,12.833333333333334,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,0
21,122.1,128.0,5,12.8,6,11.857142857142858,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
24,100.0,100.0,6,12.166666666666666,6,13.833333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,113.9,123.0,6,12.5,6,12.333333333333334,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
32,101.0,170.0,4,12.0,4,11.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,111.8,117.0,6,10.833333333333334,6,11.5,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
24,140.0,140.0,8,13.385,8,13.385,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
19,124.4,123.0,6,15.666666666666666,6,14.5,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
19,150.0,150.0,6,14.333333333333334,6,13.833333333333334,13.9,-0.3,0.79,FEMME,OUI,OUI,OUI,NON,NON,0
24,140.0,140.0,6,11.428571428571429,5,13.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
18,116.0,123.0,6,11.666666666666666,6,11.666666666666666,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
19,135.6,130.0,5,12.0,2,11.333333333333334,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,1
19,121.0,137.0,7,14.725714285714288,7,14.725714285714288,10.8,1.4,1.74,FEMME,OUI,OUI,NON,NON,NON,0
18,118.7,126.0,6,14.166666666666666,6,13.666666666666666,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
18,125.7,125.0,6,11.571428571428571,6,12.333333333333334,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
20,107.1,112.0,7,12.5,8,13.1375,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
18,125.5,141.0,8,12.86,8,12.86,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
18,127.0,135.0,6,12.25,6,13.714285714285714,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
21,113.5,117.0,4,12.0,5,12.2,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
18,154.4,160.0,7,15.116666666666667,8,16.168888888888887,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
18,122.0,136.0,2,12.5,4,10.25,9.4,-0.8,-3.12,FEMME,NON,NON,OUI,NON,NON,1
19,128.0,143.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,1
19,115.5,119.0,4,11.0,4,11.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
18,117.2,120.0,6,11.875,4,14.6,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
34,150.0,150.0,1,11.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,1
19,155.3,142.0,5,15.2,5,13.2,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,120.0,120.0,5,11.6,2,11.0,12.4,0.5,1.79,FEMME,NON,NON,OUI,OUI,NON,1
26,116.1,160.0,6,14.833333333333334,6,15.142857142857142,11.1,0.6,2.02,FEMME,NON,OUI,OUI,NON,NON,0
21,118.9,133.1,3,11.333333333333334,3,11.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
18,127.3,142.0,5,11.2,5,11.8,11.1,0.6,2.02,FEMME,OUI,OUI,NON,NON,NON,0
20,113.7,121.0,5,13.4,5,13.666666666666666,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
25,118.5,135.0,2,10.5,0,0.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,1
18,146.7,153.0,5,16.2,5,16.4,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
18,124.3,140.0,7,14.542857142857144,8,14.88181818181818,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,OUI,NON,0
19,137.8,152.0,7,13.694285714285714,8,14.355555555555554,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
18,130.2,120.0,6,11.285714285714286,6,11.857142857142858,12.4,0.5,1.79,FEMME,OUI,OUI,NON,NON,NON,0
20,147.8,160.0,6,11.757142857142856,6,13.083333333333334,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
26,150.0,150.0,0,0.0,0,0.0,8.9,1.4,3.51,FEMME,NON,NON,OUI,NON,NON,1
19,100.0,100.0,7,13.058571428571428,7,13.058571428571428,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
19,155.6,150.0,7,14.3,8,14.055555555555555,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
19,117.4,124.0,5,11.8,8,12.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,128.8,141.0,3,10.333333333333334,3,13.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,117.5,121.0,6,10.571428571428571,3,11.666666666666666,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
19,120.4,134.0,6,13.333333333333334,6,13.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,130.9,134.0,6,11.857142857142858,5,11.0,13.9,-0.3,0.79,FEMME,NON,OUI,OUI,NON,NON,0
18,125.0,132.0,5,12.6,5,11.4,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,136.8,135.0,5,14.0,5,11.6,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,121.6,123.0,5,12.0,6,12.666666666666666,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
26,151.0,151.0,0,0.0,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,OUI,NON,NON,1
20,103.5,107.0,6,12.0,6,13.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
19,119.4,126.0,6,12.666666666666666,6,11.666666666666666,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
18,134.4,133.0,6,12.166666666666666,6,13.666666666666666,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
19,143.0,140.0,6,13.333333333333334,6,14.666666666666666,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
40,110.0,110.0,7,15.0,7,14.571428571428571,12.4,0.5,1.79,FEMME,NON,OUI,OUI,NON,NON,0
18,132.5,141.0,8,13.39125,8,13.39125,9.4,-0.8,-3.12,FEMME,OUI,OUI,NON,OUI,NON,0
19,114.7,122.0,5,12.166666666666666,6,12.428571428571429,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
18,166.9,156.0,4,11.25,4,12.5,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,125.9,129.0,4,12.0,3,12.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,178.3,188.0,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,1
33,117.0,120.0,6,12.833333333333334,6,12.857142857142858,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
35,150.0,130.0,6,14.0,6,13.1,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
26,130.0,130.0,4,13.0,2,12.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
18,135.1,140.0,6,13.5,6,12.5,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
36,110.0,110.0,13,10.692307692307692,9,12.307692307692308,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
39,136.2,133.1,5,11.0,5,11.666666666666666,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
44,116.0,120.0,6,13.0,6,13.833333333333334,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,0
20,100.0,96.0,5,12.0,4,11.25,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
24,116.3,117.0,4,12.6,4,11.5,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,1
20,134.0,123.0,6,13.666666666666666,6,13.333333333333334,12.4,0.5,1.79,FEMME,OUI,OUI,NON,NON,NON,0
19,124.2,127.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,NON,NON,OUI,NON,1
18,134.5,151.0,6,14.2,6,14.2,7.6,2.6,0.32,FEMME,OUI,OUI,OUI,NON,NON,0
22,120.7,127.0,5,11.0,0,0.0,10.8,1.4,1.74,FEMME,NON,NON,OUI,NON,NON,1
18,127.1,133.0,6,15.0,6,16.428571428571427,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
24,133.0,133.1,6,12.585714285714284,7,13.44285714285714,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
33,128.2,133.1,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
30,130.0,133.1,0,0.0,0,0.0,11.1,0.6,2.02,FEMME,OUI,OUI,OUI,NON,NON,0
26,172.0,160.0,0,0.0,0,0.0,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,1
18,128.5,140.0,6,11.666666666666666,6,11.833333333333334,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
19,128.5,146.0,3,12.666666666666666,2,10.0,10.8,1.4,1.74,FEMME,NON,OUI,OUI,NON,NON,1
20,112.0,112.0,3,10.333333333333334,4,11.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
22,142.5,140.0,8,13.5,7,13.714285714285714,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
19,133.0,136.0,5,13.98,5,13.98,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
21,106.0,133.1,6,16.153846153846153,6,15.75,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,OUI,NON,0
21,125.5,136.0,6,14.033333333333331,6,14.033333333333331,7.6,2.6,0.32,FEMME,OUI,OUI,NON,OUI,NON,0
19,131.2,134.0,1,11.0,5,11.2,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,112.9,122.0,7,13.857142857142858,6,13.666666666666666,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
18,124.8,138.0,7,13.414285714285716,7,13.414285714285716,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,1
50,140.9,160.0,11,13.545454545454543,7,13.571428571428571,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
31,148.0,130.0,4,11.25,4,10.833333333333334,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
19,148.4,161.0,6,13.833333333333334,6,14.428571428571429,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
35,129.7,140.0,5,12.0,5,12.857142857142858,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
31,128.2,133.1,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
42,104.0,133.1,10,11.9,10,12.8,11.1,0.6,2.02,FEMME,NON,OUI,OUI,NON,NON,0
34,119.9,130.0,0,0.0,0,0.0,9.4,-0.8,-3.12,FEMME,NON,NON,NON,OUI,NON,1
18,141.0,152.0,7,15.135714285714286,8,15.287499999999998,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
18,116.6,125.0,7,12.285714285714286,6,13.333333333333334,8.9,1.4,3.51,FEMME,OUI,NON,NON,OUI,NON,0
21,140.0,140.0,5,12.666666666666666,2,13.5,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,0
26,140.0,133.1,5,12.74,6,10.978571428571428,16.2,0.3,-0.92,FEMME,OUI,OUI,NON,NON,NON,1
20,100.0,170.0,6,13.25,8,13.75,13.9,-0.3,0.79,FEMME,NON,OUI,NON,NON,NON,0
19,121.0,135.0,3,10.333333333333334,3,10.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,117.0,125.0,6,13.428571428571429,6,13.166666666666666,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
20,140.2,140.0,9,12.555555555555555,8,11.11111111111111,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
19,129.3,124.0,6,11.5,6,11.166666666666666,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
18,145.3,140.0,6,13.666666666666666,6,12.333333333333334,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
28,146.2,130.0,11,11.272727272727272,10,12.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
22,122.5,134.0,5,13.166666666666666,5,12.4,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
21,156.1,160.0,6,14.666666666666666,6,14.166666666666666,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
21,140.0,140.0,4,12.75,1,11.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
26,140.0,150.0,5,11.2,5,12.14,16.2,0.3,-0.92,FEMME,NON,OUI,NON,NON,NON,0
18,128.4,141.0,5,13.0,5,11.4,7.6,2.6,0.32,FEMME,NON,NON,OUI,OUI,NON,1
20,115.0,120.0,2,10.5,2,12.333333333333334,7.6,2.6,0.32,FEMME,NON,NON,NON,NON,NON,1
18,158.7,166.0,6,14.857142857142858,6,14.0,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
19,124.5,147.0,7,12.86,7,12.86,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
20,111.9,121.0,11,11.727272727272728,11,12.0,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
22,150.0,150.0,6,13.142857142857142,3,12.0,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,OUI,NON,0
18,114.2,124.0,5,11.8,4,13.714285714285714,10.8,1.4,1.74,FEMME,NON,OUI,OUI,OUI,NON,1
19,96.0,96.0,3,10.666666666666666,0,0.0,16.2,0.3,-0.92,FEMME,NON,OUI,NON,OUI,NON,1
18,128.9,125.0,5,11.6,4,11.2,8.9,1.4,3.51,FEMME,OUI,OUI,NON,NON,NON,0
20,121.7,136.0,3,10.333333333333334,3,10.333333333333334,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
19,114.8,120.0,4,12.25,3,11.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
19,127.0,128.0,6,12.0,4,12.75,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
19,131.3,142.0,7,14.731428571428571,7,14.731428571428571,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
18,137.1,135.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
21,120.0,120.0,13,13.615384615384617,12,14.25,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
27,139.0,140.0,5,15.8,5,14.8,8.9,1.4,3.51,FEMME,NON,OUI,NON,NON,NON,0
19,129.1,135.0,6,14.666666666666666,6,14.571428571428571,15.5,2.8,-4.06,FEMME,NON,OUI,NON,NON,NON,0
25,128.2,133.1,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,1
18,120.8,137.0,7,14.654285714285717,7,14.654285714285717,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
24,135.8,122.0,7,12.401428571428571,7,12.401428571428571,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
20,118.9,128.0,7,11.5875,7,14.071428571428571,13.9,-0.3,0.79,FEMME,NON,OUI,NON,OUI,NON,0
26,140.0,140.0,5,14.0,5,15.6,12.4,0.5,1.79,FEMME,NON,OUI,NON,NON,NON,0
20,127.1,132.0,6,12.333333333333334,6,11.833333333333334,8.9,1.4,3.51,FEMME,OUI,OUI,NON,OUI,NON,0
18,137.0,131.0,5,14.0,5,15.4,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,127.4,126.0,6,15.23076923076923,6,12.375,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
23,97.0,133.1,5,11.6,3,11.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,1
18,126.3,136.0,6,11.6,6,11.6,7.6,2.6,0.32,FEMME,OUI,OUI,NON,OUI,NON,0
18,127.5,140.0,0,0.0,0,0.0,12.7,3.7,-1.7,FEMME,NON,OUI,NON,NON,NON,1
19,126.6,135.0,7,12.901428571428571,8,13.094444444444443,11.1,0.6,2.02,FEMME,OUI,OUI,NON,NON,NON,0
30,120.0,160.0,7,14.142857142857142,5,14.8,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
29,140.0,140.0,0,0.0,0,0.0,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,1
19,131.5,140.0,8,13.25375,8,13.25375,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,OUI,NON,0
20,112.2,115.0,7,13.785714285714286,8,14.1,12.4,0.5,1.79,FEMME,NON,OUI,NON,OUI,NON,0
20,150.5,144.0,6,13.916666666666666,6,13.916666666666666,7.6,2.6,0.32,FEMME,NON,OUI,NON,NON,NON,0
19,121.0,128.0,6,13.5,6,13.571428571428571,11.1,0.6,2.02,FEMME,NON,OUI,NON,OUI,NON,0
20,112.2,116.0,3,11.333333333333334,2,10.666666666666666,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,0
21,129.4,135.0,0,0.0,0,0.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,OUI,NON,1
19,114.4,121.0,5,11.5,4,14.6,11.1,0.6,2.02,FEMME,NON,OUI,NON,NON,NON,0
18,120.3,134.0,7,12.082857142857142,7,12.082857142857142,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
27,120.0,120.0,6,11.833333333333334,5,12.8,15.5,2.8,-4.06,FEMME,OUI,OUI,NON,NON,NON,0
19,114.5,125.0,5,13.4,5,12.4,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
19,127.8,141.0,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,OUI,OUI,NON,NON,NON,1
19,124.6,140.0,5,14.2,6,14.571428571428571,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,0
18,130.3,144.0,7,13.814285714285717,7,13.814285714285717,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,OUI,NON,0
20,118.2,122.0,4,11.25,6,10.5,12.4,0.5,1.79,FEMME,OUI,OUI,NON,NON,NON,0
18,118.8,130.0,6,14.5,6,13.666666666666666,12.7,3.7,-1.7,FEMME,OUI,OUI,NON,NON,NON,0
19,133.0,133.1,0,0.0,0,0.0,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,1
36,129.0,133.1,6,11.3,6,11.3,7.6,2.6,0.32,FEMME,NON,OUI,NON,OUI,NON,0
18,100.0,147.0,0,0.0,1,16.0,10.8,1.4,1.74,FEMME,NON,OUI,NON,NON,NON,0
18,120.7,127.0,1,12.0,3,12.0,12.7,3.7,-1.7,FEMME,NON,OUI,OUI,OUI,NON,0
19,132.5,136.0,7,12.3,7,12.3,12.7,3.7,-1.7,FEMME,NON,OUI,NON,OUI,NON,0
18,120.3,127.0,7,12.694285714285714,7,12.694285714285714,10.8,1.4,1.74,FEMME,OUI,OUI,NON,OUI,NON,0
18,114.6,123.0,4,11.0,4,11.0,9.4,-0.8,-3.12,FEMME,NON,OUI,NON,NON,NON,0
19,116.5,128.0,6,13.0,6,14.166666666666666,12.4,0.5,1.79,FEMME,OUI,OUI,NON,OUI,NON,0
19,127.8,128.0,7,14.4125,8,16.05,13.9,-0.3,0.79,FEMME,OUI,OUI,NON,NON,NON,0
18,129.9,140.0,7,12.92875,8,14.0625,15.5,2.8,-4.06,FEMME,NON,OUI,NON,OUI,NON,1
